sample_id,trunc_frame,distance,align_lag,cosine,norm_l2
p7_repo_default_s404_3bbd5e38f6c4,8,18,0,0.9987751682226113,0.08100550585404875
p7_repo_default_s404_3bbd5e38f6c4,8,19,0,0.9989198234275306,0.07487826599880161
p7_repo_default_s404_3bbd5e38f6c4,8,20,0,0.9991312181726695,0.07238179624122251
p7_repo_default_s404_3bbd5e38f6c4,8,21,0,0.99909415766065,0.07977328237178982
p7_repo_default_s404_3bbd5e38f6c4,8,22,0,0.9990950128276029,0.07247090188160044
p7_repo_default_s404_3bbd5e38f6c4,8,23,0,0.9988696996802838,0.05940161980294525
p7_repo_default_s404_3bbd5e38f6c4,8,24,0,0.9970329601498957,0.0941640541298596
p7_repo_default_s404_3bbd5e38f6c4,8,25,0,0.9938953419070935,0.12198109120620292
p7_repo_default_s404_3bbd5e38f6c4,8,26,0,0.99014239378492,0.16337235855996507
p7_repo_default_s404_3bbd5e38f6c4,8,27,0,0.9955689437313526,0.10239429455051141
p7_repo_default_s404_3bbd5e38f6c4,8,28,0,0.99669188020479,0.09335023900062538
p7_repo_default_s404_3bbd5e38f6c4,8,29,0,0.9973709284384327,0.09563451513472415
p7_repo_default_s404_3bbd5e38f6c4,8,30,0,0.9987918039744443,0.0767817723274285
p7_repo_default_s404_3bbd5e38f6c4,8,31,0,0.9990776679300025,0.06678331333308177
p7_repo_default_s404_3bbd5e38f6c4,8,32,0,0.9976758097811397,0.09527275257362429
p7_repo_default_s404_3bbd5e38f6c4,8,33,0,0.998376796985881,0.07953175155664498
p7_repo_default_s404_3bbd5e38f6c4,8,34,0,0.9991630835725053,0.0731659394831918
p7_repo_default_s404_3bbd5e38f6c4,8,35,0,0.9989996695402253,0.07175962410731115
p7_repo_default_s404_3bbd5e38f6c4,8,36,0,0.9988541132055625,0.08596678135520756
p7_repo_default_s404_3bbd5e38f6c4,8,37,0,0.9994325046322092,0.06331693018517401
p7_repo_default_s404_3bbd5e38f6c4,8,38,0,0.9994342972511315,0.057970316570838995
p7_repo_default_s404_3bbd5e38f6c4,8,39,0,0.9995171799089005,0.058742902608225386
p7_repo_default_s404_3bbd5e38f6c4,8,40,0,0.9995639741860985,0.04966195706831964
p7_repo_default_s404_3bbd5e38f6c4,8,41,0,0.9990175364747389,0.06943099012077365
p7_repo_default_s404_3bbd5e38f6c4,8,42,0,0.999254730507405,0.06163811495479715
p7_repo_default_s404_3bbd5e38f6c4,8,43,0,0.9993709195938115,0.06186808314401887
p7_repo_default_s404_3bbd5e38f6c4,8,44,0,0.9989161347766524,0.08816326409532682
p7_repo_default_s404_3bbd5e38f6c4,8,45,0,0.998773483639542,0.07962046813691283
p7_repo_default_s404_3bbd5e38f6c4,8,46,0,0.9993120310984422,0.05609348945145288
p7_repo_default_s404_3bbd5e38f6c4,8,47,0,0.9981602408995305,0.07778620423912315
p7_repo_default_s404_3bbd5e38f6c4,8,48,0,0.9926679954357922,0.12733496873713418
p7_repo_default_s404_3bbd5e38f6c4,8,49,0,0.9881485777624395,0.1575894031164202
p7_repo_default_s404_3bbd5e38f6c4,8,50,0,0.9880793171285784,0.16023287322666982
p7_repo_default_s404_3bbd5e38f6c4,8,51,0,0.9791402760196212,0.205854619538846
p7_repo_default_s404_3bbd5e38f6c4,12,0,0,0.4248296909343234,0.9908312980348896
p7_repo_default_s404_3bbd5e38f6c4,12,1,0,0.703591158719373,0.8724848169709285
p7_repo_default_s404_3bbd5e38f6c4,12,2,0,0.9130792678103339,0.45297760095402884
p7_repo_default_s404_3bbd5e38f6c4,12,3,0,0.9496117053274057,0.3348059667003176
p7_repo_default_s404_3bbd5e38f6c4,12,4,0,0.9783477073171908,0.2402637952162625
p7_repo_default_s404_3bbd5e38f6c4,12,5,0,0.9818255926706378,0.2503522976411837
p7_repo_default_s404_3bbd5e38f6c4,12,6,0,0.9892795160323798,0.1653050577876966
p7_repo_default_s404_3bbd5e38f6c4,12,7,0,0.9928923744114233,0.15268556906616687
p7_repo_default_s404_3bbd5e38f6c4,12,8,0,0.995409955011431,0.12784832048289876
p7_repo_default_s404_3bbd5e38f6c4,12,9,0,0.9958235022114726,0.12631500150412078
p7_repo_default_s404_3bbd5e38f6c4,12,10,0,0.9957577311537865,0.12906466474489406
p7_repo_default_s404_3bbd5e38f6c4,12,11,0,0.9964066918607495,0.13280953987400096
p7_repo_default_s404_3bbd5e38f6c4,12,12,0,0.996571221354733,0.14016565267179618
p7_repo_default_s404_3bbd5e38f6c4,12,13,0,0.9980024265031705,0.09228870711957478
p7_repo_default_s404_3bbd5e38f6c4,12,14,0,0.9976034125095539,0.1205453860607656
p7_repo_default_s404_3bbd5e38f6c4,12,15,0,0.9979640825967184,0.10314957439825802
p7_repo_default_s404_3bbd5e38f6c4,12,16,0,0.9985824747331622,0.09466230844279737
p7_repo_default_s404_3bbd5e38f6c4,12,17,0,0.9984896377195266,0.10825365201616488
p7_repo_default_s404_3bbd5e38f6c4,12,18,0,0.9983053149329741,0.09718355350206949
p7_repo_default_s404_3bbd5e38f6c4,12,19,0,0.9979321922107766,0.08553577281807163
p7_repo_default_s404_3bbd5e38f6c4,12,20,0,0.9894911000990491,0.16404633690372913
p7_repo_default_s404_3bbd5e38f6c4,12,21,0,0.9822325609558169,0.20038651462737203
p7_repo_default_s404_3bbd5e38f6c4,12,22,0,0.9777754238870338,0.23863303281714152
p7_repo_default_s404_3bbd5e38f6c4,12,23,0,0.9871127451511452,0.17220939577123515
p7_repo_default_s404_3bbd5e38f6c4,12,24,0,0.991547167405213,0.14515982566782754
p7_repo_default_s404_3bbd5e38f6c4,12,25,0,0.9963583904435712,0.13270159779851343
p7_repo_default_s404_3bbd5e38f6c4,12,26,0,0.9978261640438517,0.11042632486251439
p7_repo_default_s404_3bbd5e38f6c4,12,27,0,0.9982962732137071,0.09988184129221031
p7_repo_default_s404_3bbd5e38f6c4,12,28,0,0.9944374986057832,0.14136810907704617
p7_repo_default_s404_3bbd5e38f6c4,12,29,0,0.9963339890375464,0.1122116089814018
p7_repo_default_s404_3bbd5e38f6c4,12,30,0,0.9982240133457857,0.10202789647193536
p7_repo_default_s404_3bbd5e38f6c4,12,31,0,0.9974758305745474,0.1104502219904512
p7_repo_default_s404_3bbd5e38f6c4,12,32,0,0.9977406944427377,0.12982547489807186
p7_repo_default_s404_3bbd5e38f6c4,12,33,0,0.9988227976585708,0.08734482914474083
p7_repo_default_s404_3bbd5e38f6c4,12,34,0,0.9985640030270181,0.07639192366048575
p7_repo_default_s404_3bbd5e38f6c4,12,35,0,0.9990262621357624,0.0769655874651269
p7_repo_default_s404_3bbd5e38f6c4,12,36,0,0.9991093783504821,0.07208295214132303
p7_repo_default_s404_3bbd5e38f6c4,12,37,0,0.997481490503554,0.11147587507783828
p7_repo_default_s404_3bbd5e38f6c4,12,38,0,0.9983592234886989,0.09195726035756799
p7_repo_default_s404_3bbd5e38f6c4,12,39,0,0.9985921489057206,0.09253863923320715
p7_repo_default_s404_3bbd5e38f6c4,12,40,0,0.9981287004252818,0.12191326701586055
p7_repo_default_s404_3bbd5e38f6c4,12,41,0,0.9981311183142112,0.11092490552796425
p7_repo_default_s404_3bbd5e38f6c4,12,42,0,0.9985850823671715,0.0785959705639479
p7_repo_default_s404_3bbd5e38f6c4,12,43,0,0.995474260548038,0.1156951485486083
p7_repo_default_s404_3bbd5e38f6c4,12,44,0,0.9864685898556612,0.17475016728953163
p7_repo_default_s404_3bbd5e38f6c4,12,45,0,0.9784447012033887,0.21398624416205378
p7_repo_default_s404_3bbd5e38f6c4,12,46,0,0.9755409334680805,0.22792991314121092
p7_repo_default_s404_3bbd5e38f6c4,12,47,0,0.9644876169464173,0.2688720262675331
p7_repo_default_s404_3bbd5e38f6c4,16,0,0,0.30204509377549693,1.1203223600269117
p7_repo_default_s404_3bbd5e38f6c4,16,1,0,0.6500416192486769,0.9857520452142414
p7_repo_default_s404_3bbd5e38f6c4,16,2,0,0.9287731218802014,0.4001674148162531
p7_repo_default_s404_3bbd5e38f6c4,16,3,0,0.9703898213418706,0.2667445111116553
p7_repo_default_s404_3bbd5e38f6c4,16,4,0,0.9832857297229245,0.20137614711964266
p7_repo_default_s404_3bbd5e38f6c4,16,5,0,0.9856612863558236,0.19106575859006567
p7_repo_default_s404_3bbd5e38f6c4,16,6,0,0.9892236730734013,0.17626388104459623
p7_repo_default_s404_3bbd5e38f6c4,16,7,0,0.994685494387622,0.13798003075437557
p7_repo_default_s404_3bbd5e38f6c4,16,8,0,0.9966856524504712,0.12118202109338991
p7_repo_default_s404_3bbd5e38f6c4,16,9,0,0.9979211904449882,0.09081827466553599
p7_repo_default_s404_3bbd5e38f6c4,16,10,0,0.9972243126770612,0.10830432060544833
p7_repo_default_s404_3bbd5e38f6c4,16,11,0,0.9974393668016757,0.10719189607185464
p7_repo_default_s404_3bbd5e38f6c4,16,12,0,0.9979094902146677,0.09732299395376047
p7_repo_default_s404_3bbd5e38f6c4,16,13,0,0.9982167629740808,0.10670433593326628
p7_repo_default_s404_3bbd5e38f6c4,16,14,0,0.9981476449025064,0.09413958017256119
p7_repo_default_s404_3bbd5e38f6c4,16,15,0,0.9978631801276671,0.08024066906119363
p7_repo_default_s404_3bbd5e38f6c4,16,16,0,0.9908560375917117,0.15341169568164412
p7_repo_default_s404_3bbd5e38f6c4,16,17,0,0.9862554059920579,0.17485856922002452
p7_repo_default_s404_3bbd5e38f6c4,16,18,0,0.9819950132091709,0.21197952178742666
p7_repo_default_s404_3bbd5e38f6c4,16,19,0,0.988462255280519,0.16188038420715947
p7_repo_default_s404_3bbd5e38f6c4,16,20,0,0.9921666874407011,0.13614449872441167
p7_repo_default_s404_3bbd5e38f6c4,16,21,0,0.9970386465345846,0.11891358665111654
p7_repo_default_s404_3bbd5e38f6c4,16,22,0,0.9981645182690326,0.10200693415346736
p7_repo_default_s404_3bbd5e38f6c4,16,23,0,0.9984867597996868,0.09365095919930555
p7_repo_default_s404_3bbd5e38f6c4,16,24,0,0.9951043114448023,0.13117213769079647
p7_repo_default_s404_3bbd5e38f6c4,16,25,0,0.9965761093087218,0.10579855690449053
p7_repo_default_s404_3bbd5e38f6c4,16,26,0,0.9983313779125346,0.09436382377465773
p7_repo_default_s404_3bbd5e38f6c4,16,27,0,0.9979517999313113,0.09687400444912292
p7_repo_default_s404_3bbd5e38f6c4,16,28,0,0.99749221224115,0.11857007164426801
p7_repo_default_s404_3bbd5e38f6c4,16,29,0,0.9985782708508794,0.07844247081585858
p7_repo_default_s404_3bbd5e38f6c4,16,30,0,0.9987043945373156,0.06927896361884012
p7_repo_default_s404_3bbd5e38f6c4,16,31,0,0.998972948445751,0.076249185522557
p7_repo_default_s404_3bbd5e38f6c4,16,32,0,0.9990695847963854,0.06749758514064583
p7_repo_default_s404_3bbd5e38f6c4,16,33,0,0.99751365111571,0.10262415389047945
p7_repo_default_s404_3bbd5e38f6c4,16,34,0,0.9984231024262405,0.0847585068564597
p7_repo_default_s404_3bbd5e38f6c4,16,35,0,0.9986385633270255,0.08688074566781785
p7_repo_default_s404_3bbd5e38f6c4,16,36,0,0.998471871906703,0.11290552321438821
p7_repo_default_s404_3bbd5e38f6c4,16,37,0,0.9982639095549573,0.10547764674852367
p7_repo_default_s404_3bbd5e38f6c4,16,38,0,0.998809360612385,0.06769791094083231
p7_repo_default_s404_3bbd5e38f6c4,16,39,0,0.9955357773213466,0.10800508284373157
p7_repo_default_s404_3bbd5e38f6c4,16,40,0,0.9877048225702035,0.1645216595037039
p7_repo_default_s404_3bbd5e38f6c4,16,41,0,0.9799177656990639,0.20541270164093614
p7_repo_default_s404_3bbd5e38f6c4,16,42,0,0.9783851257891693,0.2136302725339719
p7_repo_default_s404_3bbd5e38f6c4,16,43,0,0.9684756144854941,0.25261913927014146
p7_repo_default_s404_3bbd5e38f6c4,24,0,0,0.43301644820056406,0.9670971919655862
p7_repo_default_s404_3bbd5e38f6c4,24,1,0,0.8656192340511666,0.5204032456010773
p7_repo_default_s404_3bbd5e38f6c4,24,2,0,0.9087105975770587,0.4369687669877499
p7_repo_default_s404_3bbd5e38f6c4,24,3,0,0.9579584232979127,0.30792178074793647
p7_repo_default_s404_3bbd5e38f6c4,24,4,0,0.9865019625315078,0.181252002315764
p7_repo_default_s404_3bbd5e38f6c4,24,5,0,0.9903439643124142,0.1457599773916057
p7_repo_default_s404_3bbd5e38f6c4,24,6,0,0.9860357473399816,0.17027154487567292
p7_repo_default_s404_3bbd5e38f6c4,24,7,0,0.9912513914558665,0.14013524363610813
p7_repo_default_s404_3bbd5e38f6c4,24,8,0,0.9830668184863982,0.19520301332188267
p7_repo_default_s404_3bbd5e38f6c4,24,9,0,0.9639362071106454,0.27524667913355294
p7_repo_default_s404_3bbd5e38f6c4,24,10,0,0.9523617704419776,0.3253479348780773
p7_repo_default_s404_3bbd5e38f6c4,24,11,0,0.9743308304190197,0.23249964326738912
p7_repo_default_s404_3bbd5e38f6c4,24,12,0,0.9833841863514653,0.1840734035453077
p7_repo_default_s404_3bbd5e38f6c4,24,13,0,0.9913223204950246,0.1449354829491741
p7_repo_default_s404_3bbd5e38f6c4,24,14,0,0.9975413811435704,0.098861577313318
p7_repo_default_s404_3bbd5e38f6c4,24,15,0,0.9980139014204273,0.08906295169934206
p7_repo_default_s404_3bbd5e38f6c4,24,16,0,0.9946563052768669,0.13346107531937762
p7_repo_default_s404_3bbd5e38f6c4,24,17,0,0.9969436416397336,0.10648320663599639
p7_repo_default_s404_3bbd5e38f6c4,24,18,0,0.9982738079842937,0.09052209315937242
p7_repo_default_s404_3bbd5e38f6c4,24,19,0,0.9976687617045981,0.10514281695533623
p7_repo_default_s404_3bbd5e38f6c4,24,20,0,0.9975767201565968,0.12264852270573838
p7_repo_default_s404_3bbd5e38f6c4,24,21,0,0.9988102701452892,0.07735189177073427
p7_repo_default_s404_3bbd5e38f6c4,24,22,0,0.9982313332565177,0.07490693608307421
p7_repo_default_s404_3bbd5e38f6c4,24,23,0,0.9986374453067811,0.0861192155163572
p7_repo_default_s404_3bbd5e38f6c4,24,24,0,0.9989287805358753,0.0675799356709729
p7_repo_default_s404_3bbd5e38f6c4,24,25,0,0.9970651323101813,0.10643196240175452
p7_repo_default_s404_3bbd5e38f6c4,24,26,0,0.9981243192446358,0.08997210135831044
p7_repo_default_s404_3bbd5e38f6c4,24,27,0,0.9986684062344331,0.0854687782440925
p7_repo_default_s404_3bbd5e38f6c4,24,28,0,0.9981435695218485,0.10177184751273192
p7_repo_default_s404_3bbd5e38f6c4,24,29,0,0.9979469893042504,0.10331226485553208
p7_repo_default_s404_3bbd5e38f6c4,24,30,0,0.998436448037483,0.07051214906475284
p7_repo_default_s404_3bbd5e38f6c4,24,31,0,0.9947495501013529,0.11518162481984319
p7_repo_default_s404_3bbd5e38f6c4,24,32,0,0.9869057147868224,0.16617609026394858
p7_repo_default_s404_3bbd5e38f6c4,24,33,0,0.9790041528513366,0.2080246870523665
p7_repo_default_s404_3bbd5e38f6c4,24,34,0,0.9772022017298033,0.2173220711175519
p7_repo_default_s404_3bbd5e38f6c4,24,35,0,0.9664793877493911,0.25924680823453133
p7_repo_default_s404_3bbd5e38f6c4,32,0,0,0.07673493976668841,1.4853184193689506
p7_repo_default_s404_3bbd5e38f6c4,32,1,0,0.12319769615737343,1.745829081843531
p7_repo_default_s404_3bbd5e38f6c4,32,2,0,0.15541279580436212,1.5358717112630396
p7_repo_default_s404_3bbd5e38f6c4,32,3,0,0.5218191116712432,1.057966297239349
p7_repo_default_s404_3bbd5e38f6c4,32,4,0,0.8329425468041453,0.5848404319734529
p7_repo_default_s404_3bbd5e38f6c4,32,5,0,0.961127476120446,0.2802321633333896
p7_repo_default_s404_3bbd5e38f6c4,32,6,0,0.9909584303355683,0.14247367921985685
p7_repo_default_s404_3bbd5e38f6c4,32,7,0,0.9936355727859725,0.12173474684986173
p7_repo_default_s404_3bbd5e38f6c4,32,8,0,0.9877321695582902,0.17038708027429947
p7_repo_default_s404_3bbd5e38f6c4,32,9,0,0.9949422515422698,0.116381253825367
p7_repo_default_s404_3bbd5e38f6c4,32,10,0,0.9966040691942682,0.10053557724642918
p7_repo_default_s404_3bbd5e38f6c4,32,11,0,0.9958679257344448,0.10925342782220517
p7_repo_default_s404_3bbd5e38f6c4,32,12,0,0.9967786085942284,0.10949067359305316
p7_repo_default_s404_3bbd5e38f6c4,32,13,0,0.9982433270171766,0.07240112066918519
p7_repo_default_s404_3bbd5e38f6c4,32,14,0,0.997194524909206,0.08065140208934618
p7_repo_default_s404_3bbd5e38f6c4,32,15,0,0.9980309908203338,0.0829413725597867
p7_repo_default_s404_3bbd5e38f6c4,32,16,0,0.9985721062684769,0.06180460333241825
p7_repo_default_s404_3bbd5e38f6c4,32,17,0,0.9967977994264466,0.09701398156129722
p7_repo_default_s404_3bbd5e38f6c4,32,18,0,0.9979172186651251,0.08232354924562862
p7_repo_default_s404_3bbd5e38f6c4,32,19,0,0.9986549381647258,0.07429922053307136
p7_repo_default_s404_3bbd5e38f6c4,32,20,0,0.998223582019342,0.0907667517141271
p7_repo_default_s404_3bbd5e38f6c4,32,21,0,0.9977206598098805,0.08511876410137972
p7_repo_default_s404_3bbd5e38f6c4,32,22,0,0.998003627185433,0.06786696164495981
p7_repo_default_s404_3bbd5e38f6c4,32,23,0,0.9957277279035329,0.10649826775411585
p7_repo_default_s404_3bbd5e38f6c4,32,24,0,0.9853833672441875,0.17186180924517924
p7_repo_default_s404_3bbd5e38f6c4,32,25,0,0.9805703091766369,0.19846293016372152
p7_repo_default_s404_3bbd5e38f6c4,32,26,0,0.9812272021155433,0.19655858444417337
p7_repo_default_s404_3bbd5e38f6c4,32,27,0,0.9737562970308441,0.22890336429817693
p6_repo_default_s303_419ceaee248d,4,0,0,0.1557178861940757,1.1241464349630883
p6_repo_default_s303_419ceaee248d,4,1,0,0.33020200168911945,1.1807090846094803
p6_repo_default_s303_419ceaee248d,4,2,0,0.6811862853422306,0.8301534194625836
p6_repo_default_s303_419ceaee248d,4,3,0,0.8856825778394564,0.5408498084685569
p6_repo_default_s303_419ceaee248d,4,4,0,0.960609816520847,0.29180558412948404
p6_repo_default_s303_419ceaee248d,4,5,0,0.991078604369563,0.13502473912372864
p6_repo_default_s303_419ceaee248d,4,6,0,0.9955772446056924,0.09809403251208858
p6_repo_default_s303_419ceaee248d,4,7,0,0.996388339787416,0.0880733234641978
p6_repo_default_s303_419ceaee248d,4,8,0,0.9979462984834556,0.06946092986611677
p6_repo_default_s303_419ceaee248d,4,9,0,0.9991266181442267,0.045709771295495534
p6_repo_default_s303_419ceaee248d,4,10,0,0.9992343127953636,0.04640576946416649
p6_repo_default_s303_419ceaee248d,4,11,0,0.9995365492101957,0.04207595821003285
p6_repo_default_s303_419ceaee248d,4,12,0,0.9995361478930332,0.03919144423896144
p6_repo_default_s303_419ceaee248d,4,13,0,0.9994844995080744,0.04025877321599952
p6_repo_default_s303_419ceaee248d,4,14,0,0.9996527079914491,0.035367925268161224
p6_repo_default_s303_419ceaee248d,4,15,0,0.9996333049715279,0.04850870861094503
p6_repo_default_s303_419ceaee248d,4,16,0,0.9996895151874243,0.0343881626604987
p6_repo_default_s303_419ceaee248d,4,17,0,0.9995556190095918,0.052887505122939465
p6_repo_default_s303_419ceaee248d,4,18,0,0.9991903717203575,0.05273470177707353
p6_repo_default_s303_419ceaee248d,4,19,0,0.9992686336036023,0.04848519800759648
p6_repo_default_s303_419ceaee248d,4,20,0,0.9996096377122058,0.03711825238489555
p6_repo_default_s303_419ceaee248d,4,21,0,0.9996450683572216,0.03676857268095281
p6_repo_default_s303_419ceaee248d,4,22,0,0.9997771725688225,0.029017146330942538
p6_repo_default_s303_419ceaee248d,4,23,0,0.9996437549052172,0.035258787572289375
p6_repo_default_s303_419ceaee248d,4,24,0,0.9989577267482715,0.05790482564658105
p6_repo_default_s303_419ceaee248d,4,25,0,0.999140967566669,0.04563016370018417
p6_repo_default_s303_419ceaee248d,4,26,0,0.9995532907535457,0.04806660321409482
p6_repo_default_s303_419ceaee248d,4,27,0,0.9996953320538667,0.04534537809598374
p6_repo_default_s303_419ceaee248d,4,28,0,0.999085967992159,0.052712306187514
p6_repo_default_s303_419ceaee248d,4,29,0,0.9993909665808828,0.04032318864655411
p6_repo_default_s303_419ceaee248d,4,30,0,0.9996903788394139,0.03485580381276511
p6_repo_default_s303_419ceaee248d,4,31,0,0.9993817257498668,0.04376170498636735
p6_repo_default_s303_419ceaee248d,4,32,0,0.9996107738347189,0.03964618461132816
p6_repo_default_s303_419ceaee248d,4,33,0,0.9996010646670493,0.04781857716794482
p6_repo_default_s303_419ceaee248d,4,34,0,0.9995607767984146,0.04374264703992369
p6_repo_default_s303_419ceaee248d,4,35,0,0.9997513304303528,0.033575373604994956
p6_repo_default_s303_419ceaee248d,4,36,0,0.9996886146994954,0.038567018242860594
p6_repo_default_s303_419ceaee248d,4,37,0,0.999736179662382,0.03171963486727815
p6_repo_default_s303_419ceaee248d,4,38,0,0.9998829156734467,0.025393780159624048
p6_repo_default_s303_419ceaee248d,4,39,0,0.9997723833191425,0.027533694017772108
p6_repo_default_s303_419ceaee248d,4,40,0,0.9997328576635861,0.02793034259268233
p6_repo_default_s303_419ceaee248d,4,41,0,0.9997552294335896,0.028370499582603105
p6_repo_default_s303_419ceaee248d,4,42,0,0.9997515631178131,0.03329227360856107
p6_repo_default_s303_419ceaee248d,4,43,0,0.9997402432833241,0.035678574481899664
p6_repo_default_s303_419ceaee248d,4,44,0,0.9997953516690622,0.03314955147020039
p6_repo_default_s303_419ceaee248d,4,45,0,0.999793800666776,0.03263105686249581
p6_repo_default_s303_419ceaee248d,4,46,0,0.9996803998364071,0.030609405368292444
p6_repo_default_s303_419ceaee248d,4,47,0,0.9996937698772053,0.037813296169636995
p6_repo_default_s303_419ceaee248d,4,48,0,0.9997238976022493,0.03641664362307085
p6_repo_default_s303_419ceaee248d,4,49,0,0.9996865120420253,0.04327007475405806
p6_repo_default_s303_419ceaee248d,4,50,0,0.999739971893438,0.03380097639489421
p6_repo_default_s303_419ceaee248d,4,51,0,0.9996991566322462,0.03236524377493234
p6_repo_default_s303_419ceaee248d,4,52,0,0.9995439727979032,0.03632639563454383
p6_repo_default_s303_419ceaee248d,4,53,0,0.9975081737935327,0.07445552122797662
p6_repo_default_s303_419ceaee248d,4,54,0,0.9949229320107404,0.10249123074277615
p6_repo_default_s303_419ceaee248d,8,0,0,0.5656461605781425,0.8857805265469004
p6_repo_default_s303_419ceaee248d,8,1,0,0.8141270483199287,0.641036976915356
p6_repo_default_s303_419ceaee248d,8,2,0,0.932217426189131,0.4007758960668538
p6_repo_default_s303_419ceaee248d,8,3,0,0.9304797696554924,0.40828867651343653
p6_repo_default_s303_419ceaee248d,8,4,0,0.9591822036290087,0.31914557114079606
p6_repo_default_s303_419ceaee248d,8,5,0,0.9873658129893248,0.1725800682176687
p6_repo_default_s303_419ceaee248d,8,6,0,0.9904663272151674,0.1614910133385254
p6_repo_default_s303_419ceaee248d,8,7,0,0.9946734586412933,0.15227401826556675
p6_repo_default_s303_419ceaee248d,8,8,0,0.9958976864929204,0.13490179533260482
p6_repo_default_s303_419ceaee248d,8,9,0,0.9961894277004724,0.1169036352406003
p6_repo_default_s303_419ceaee248d,8,10,0,0.9973718968450905,0.10471959284799398
p6_repo_default_s303_419ceaee248d,8,11,0,0.9952167292985404,0.14778202713398908
p6_repo_default_s303_419ceaee248d,8,12,0,0.9974570819176852,0.10727297008389919
p6_repo_default_s303_419ceaee248d,8,13,0,0.9967390972079813,0.1498832295127098
p6_repo_default_s303_419ceaee248d,8,14,0,0.9952151793615888,0.15168196131252099
p6_repo_default_s303_419ceaee248d,8,15,0,0.9928871635164744,0.15673231207139623
p6_repo_default_s303_419ceaee248d,8,16,0,0.9972451271021131,0.11643271778868006
p6_repo_default_s303_419ceaee248d,8,17,0,0.9978871004549894,0.10117186224474434
p6_repo_default_s303_419ceaee248d,8,18,0,0.998270184120888,0.08759752862108536
p6_repo_default_s303_419ceaee248d,8,19,0,0.9976288906404425,0.11192723811390701
p6_repo_default_s303_419ceaee248d,8,20,0,0.9959033103686773,0.13331027054020514
p6_repo_default_s303_419ceaee248d,8,21,0,0.9970349736353612,0.10759479353953529
p6_repo_default_s303_419ceaee248d,8,22,0,0.9980500778551765,0.12034271507583444
p6_repo_default_s303_419ceaee248d,8,23,0,0.9984714377558089,0.11822439351919906
p6_repo_default_s303_419ceaee248d,8,24,0,0.9976710163259966,0.11631401323365266
p6_repo_default_s303_419ceaee248d,8,25,0,0.9959872979000123,0.11334490258844986
p6_repo_default_s303_419ceaee248d,8,26,0,0.9982665811373793,0.08435718698685392
p6_repo_default_s303_419ceaee248d,8,27,0,0.9977636692441032,0.09075466421036281
p6_repo_default_s303_419ceaee248d,8,28,0,0.9981744544639417,0.09512514935950761
p6_repo_default_s303_419ceaee248d,8,29,0,0.9969306423779771,0.1296519429697609
p6_repo_default_s303_419ceaee248d,8,30,0,0.9973661426968878,0.10865105545789938
p6_repo_default_s303_419ceaee248d,8,31,0,0.9985629046791589,0.08610324702477386
p6_repo_default_s303_419ceaee248d,8,32,0,0.9980753975291422,0.09972257412470464
p6_repo_default_s303_419ceaee248d,8,33,0,0.9982629276499991,0.08501894311842208
p6_repo_default_s303_419ceaee248d,8,34,0,0.9993293602025417,0.06618292937940298
p6_repo_default_s303_419ceaee248d,8,35,0,0.9970922928821575,0.0947774894695417
p6_repo_default_s303_419ceaee248d,8,36,0,0.9977679764362282,0.0906184251077844
p6_repo_default_s303_419ceaee248d,8,37,0,0.9986390580863128,0.08988520090467599
p6_repo_default_s303_419ceaee248d,8,38,0,0.9981731438917913,0.08963476118910373
p6_repo_default_s303_419ceaee248d,8,39,0,0.9987295291394792,0.09110237138511568
p6_repo_default_s303_419ceaee248d,8,40,0,0.9983482445809966,0.10315129273958291
p6_repo_default_s303_419ceaee248d,8,41,0,0.9979573863385645,0.10259832272711804
p6_repo_default_s303_419ceaee248d,8,42,0,0.9973893226500664,0.09718601437902043
p6_repo_default_s303_419ceaee248d,8,43,0,0.9983191444129567,0.09700824633986076
p6_repo_default_s303_419ceaee248d,8,44,0,0.9982951025556777,0.09002312742054717
p6_repo_default_s303_419ceaee248d,8,45,0,0.9980609474539506,0.10998224903831824
p6_repo_default_s303_419ceaee248d,8,46,0,0.9982081064697111,0.09316860337246596
p6_repo_default_s303_419ceaee248d,8,47,0,0.998395919383605,0.08555527412709579
p6_repo_default_s303_419ceaee248d,8,48,0,0.9977720101812713,0.08578477273562395
p6_repo_default_s303_419ceaee248d,8,49,0,0.9820766760195211,0.20128256564539299
p6_repo_default_s303_419ceaee248d,8,50,0,0.9728055468200599,0.24041582260402652
p6_repo_default_s303_419ceaee248d,12,0,0,0.3118403224962117,1.259052139315658
p6_repo_default_s303_419ceaee248d,12,1,0,0.7795516898750301,0.7359964994813827
p6_repo_default_s303_419ceaee248d,12,2,0,0.9287445715219589,0.4002047164260844
p6_repo_default_s303_419ceaee248d,12,3,0,0.9775589975069511,0.24211750798427079
p6_repo_default_s303_419ceaee248d,12,4,0,0.9893797740462522,0.17118779773810092
p6_repo_default_s303_419ceaee248d,12,5,0,0.9935864291950615,0.13569283317998063
p6_repo_default_s303_419ceaee248d,12,6,0,0.9957354815890973,0.11977663085312827
p6_repo_default_s303_419ceaee248d,12,7,0,0.9954149825223151,0.12962756539939838
p6_repo_default_s303_419ceaee248d,12,8,0,0.9944742376689273,0.11778268556354765
p6_repo_default_s303_419ceaee248d,12,9,0,0.9963879787669406,0.13128425554628823
p6_repo_default_s303_419ceaee248d,12,10,0,0.9960504122963095,0.1319743332168353
p6_repo_default_s303_419ceaee248d,12,11,0,0.9960291927065039,0.11747557837923937
